66:-0.20129031 -0.15576316 -0.47058204 0.09672306 0.6991245 0.4461764 -0.0032427893 0.32554433 -0.5671805 0.8336236
216:-0.10503606 -0.25925565 0.18578957 -0.061398257 0.17058994 0.5403451 -0.31607544 0.37648654 0.21787637 0.47848123
89:0.1429691 -0.18893741 -0.26062152 -0.29563 0.030841287 0.2108002 -0.47915074 0.53257835 -0.7664036 -0.09000565
963:-0.37143132 -0.5655192 0.6859442 -1.0787437 0.26638177 -0.27541023 0.3468399 -0.5461326 -0.79469943 0.31987277
608:-0.42184526 0.18931557 -0.12961678 -0.033266112 0.27242467 0.02370382 0.15803233 -0.106617495 0.23655957 -0.45540297
124:-0.6853324 -0.8333993 -0.52829057 -0.2565111 -0.21486516 0.28821114 0.26421437 -0.52561605 -0.6774676 -0.30660477
84:-0.27874392 -0.55109656 -0.27829424 -0.17788137 0.07913257 0.14671208 -0.01760174 -0.20834301 -0.16475908 -0.111085005
833:-0.38126624 -0.5034157 -0.5689957 0.5334906 0.78639835 0.6559646 -0.5606183 -0.015952852 -0.47098544 0.92458177
638:-0.16622123 -0.67974 -0.75839525 -0.08648995 0.16258346 0.42577043 -0.03213865 -0.13361862 -0.56489104 -0.11535374
8:-0.18462694 -0.4160429 0.24314997 -0.19602309 0.46079713 0.25181624 -0.604829 0.16663046 -1.0278499 0.7023193
73:-0.6139844 -0.39401194 0.001348324 -0.021776373 0.027551813 -0.15557854 0.06456165 -0.08755218 0.17619173 0.26207694
941:-0.0752826 -0.35654953 0.087829515 -0.6419639 0.07375291 -0.30118272 0.37731433 -0.007851278 -0.452716 0.42920598
307:-0.9475533 -0.56344235 -0.07626471 -0.38714355 -0.24268006 0.27018973 0.70976883 0.11815776 0.15172201 -0.4669614
678:-0.5806718 -0.22627465 -0.303931 -0.30163932 0.0427001 -0.09658801 0.43855533 -0.1729656 0.08705181 0.03691228
501:-0.64204574 -0.48553535 -0.37968078 -0.10028123 -0.07648018 0.4463697 0.50517905 -0.24394633 -0.3869273 -0.4885963
519:0.17737055 -0.0723761 0.24088244 -0.18553095 -0.10915924 0.6554091 -0.24418119 0.5448526 -0.48445848 0.66955525
276:0.5086536 -0.59412163 0.42723328 -0.34152278 -0.13637191 0.70136005 -0.66376144 -0.048008896 -0.22585618 0.3667401
164:-0.22733817 -0.46522963 -0.195286 -0.23676193 0.17526762 0.3621239 0.042068515 -0.22366516 -0.20547251 -0.15194634
170:-0.07625066 -0.12382287 -0.13885026 -0.11912651 0.007825745 0.5035945 -0.5155267 0.2711516 -0.16711211 0.36467567
425:-0.30759394 -0.60467255 -0.21663383 -0.48779082 -0.04197269 0.23470776 0.13331701 -0.7273671 -0.09885909 -0.12485545
813:-0.29273227 -0.6999346 -0.2489443 -0.057512812 0.075395726 0.44557706 -0.34203467 -0.15116844 -0.49937382 0.10962383
78:-0.59664977 -0.58702374 -0.75378686 0.3273526 0.39202484 0.36223102 -0.20355143 -0.1465668 -1.0067021 -0.3557548
881:-0.5550456 -0.8839168 -0.13666995 0.26070002 0.27086782 0.16660479 -0.4551656 -0.15868959 -0.6712481 0.85955155
526:-0.13611299 -0.46082938 -0.47439706 -0.36188263 0.0488456 0.20171992 -0.0054154946 -0.2919119 0.026336882 -0.32898104
649:-0.42420602 0.08774817 -0.21847346 -0.15046597 0.07942885 0.23015009 -0.15513243 0.32367724 -0.20466903 -0.25811222
993:-0.4124869 -0.78223675 -0.8922688 -0.15913412 0.39185566 0.08019109 0.033413332 -0.24669765 -1.0686135 0.17629185
952:-0.071110964 -0.25378382 -0.07668123 -0.3343864 -0.19308649 -0.13630861 -0.12180887 -0.4700491 -0.39604953 0.18193276
461:-0.39470688 -0.46832547 -0.2103706 0.02016805 -0.42351952 0.5855319 0.17433317 -0.2215443 -0.18580723 -0.089140594
324:-0.5300199 -0.4490612 -0.4020009 -0.32825324 -0.16920383 0.5955108 0.42855084 -0.36641982 -0.47415555 -0.3217733
332:0.20091562 -0.037190538 -0.47873634 -0.25783467 0.33319637 0.49037755 -0.5615953 0.3993742 -0.68737495 0.75907964
175:-0.37049216 -0.3283458 -0.2631493 -0.15141855 -0.06942128 0.18139155 0.13086367 0.06507699 -0.21180017 -0.21167009
19:0.19855878 0.2409449 -0.0016667187 0.058289904 0.25035715 0.20322384 -0.87995374 -0.0038379913 0.2182874 0.26979598
313:-0.56793773 -0.6688975 0.1287562 0.13529523 0.57703114 -0.21966165 -0.6593148 -0.10017687 -0.40537444 0.6912391
918:-0.1250008 -0.29707727 0.30992392 -1.0443746 0.27340022 -0.4979727 0.12837376 -0.6158661 -0.20725237 0.4121197
724:-0.11744437 -0.37787202 -0.5522939 -0.039694812 0.16957615 0.59000975 -0.21922287 0.041384954 -0.119963504 0.7896846
362:-0.13188311 -0.6486614 0.62747353 -0.46481803 0.095466696 0.3644131 -0.35042766 0.23567757 0.06545122 0.4793901
265:-0.09284624 -0.4342419 -0.05972492 -0.37401596 -0.49544996 0.17904998 0.0480269 -0.18523258 0.31742755 -0.46340528
806:0.018572893 -0.28317392 -0.20812862 0.23476066 0.14686665 0.55877584 0.28372198 0.1128151 -0.5146502 -0.10066688
100:-0.32953623 -0.51298434 -0.7218926 0.09517588 0.49885938 0.48210052 -0.2656776 0.22738887 -0.29552922 -0.1823416
732:-0.20472565 -0.8761362 -0.7952322 -0.13715091 0.18065792 0.6288739 -0.20523673 -0.30500385 -1.0737863 0.6307082
23:-0.1700655 -0.41186035 0.10538989 0.042214498 0.14396974 0.4077941 -0.5369743 0.22333197 -0.18517564 0.39824387
433:-0.03762873 -0.30378896 -0.09063105 0.038064953 0.18949823 0.60833746 -0.51253027 0.051791713 0.04739176 0.5810813
62:0.073508225 -0.21189901 -0.16782615 -0.5575124 -0.24596709 -0.36051294 -0.5590837 0.04371894 0.10020852 -0.5955332
552:0.13636221 -0.4079344 0.30502272 -0.61614484 0.0032018023 0.19110145 -0.53088576 0.55028623 -0.047622338 0.31023026
321:-0.7765296 -0.8249695 -0.475216 0.028377818 -0.47036302 -0.08708326 0.3386395 -0.37127268 -0.043157414 -0.2785135
580:-0.3638141 -0.7399324 -0.1285453 -0.59111285 0.3835232 0.10105793 -0.13139504 0.20021206 -0.45000443 -0.012333268
929:0.040771406 -0.13627647 0.013526405 -1.0595062 0.21477233 -0.38599044 0.36460498 -1.1993728 -0.4914529 0.39483324
537:-0.38405913 -0.63218683 -0.24067803 0.017940661 -0.22901319 0.2179376 0.17444134 0.13987818 -0.21518037 -0.053606525
135:-0.044164963 -0.20659661 -0.41081566 0.022657866 1.0604516 0.498434 -0.70495164 0.2559008 0.03762704 0.46851882
896:-1.0133024 -0.5555554 -1.1797556 0.14812076 0.31457838 0.2318374 -0.055426333 -0.077304296 -0.8203206 0.2763337
4:-0.041334786 -1.0553646 0.081159994 -0.18045263 0.18890099 0.37350267 -0.44684982 0.36920646 -0.33921424 0.41083395
869:-0.18676256 -0.5681851 -0.72232187 0.09868148 -0.01565352 0.27473363 -0.048287105 -0.36644554 -0.7027161 0.108679205
121:-0.45310673 -0.15101224 -0.5697298 0.25586167 0.011884283 0.20075312 0.3650619 -0.6639073 -0.14500639 -0.41673976
343:-0.18161133 -0.15958293 0.39213353 0.17299752 0.45388755 0.26613015 -0.76734495 -0.5586641 -0.63859236 1.0298778
404:-0.27634838 -0.31348938 -0.05219107 0.12492465 0.15923679 0.22758219 -0.042164207 -0.21292205 -0.20352389 -0.23775735
523:-0.46195525 -0.47702006 -0.44307533 -0.42199802 -0.003684693 -0.38844016 0.053104624 -0.5968542 0.2477799 -0.6043702
829:-0.47239926 -0.77253044 -0.26783326 -0.086171985 0.75067556 0.17309982 -0.08095749 0.08062512 -0.30603045 0.5479735
88:-0.27070227 -0.11233549 -0.13716938 0.049815387 0.8951015 0.644834 -0.47003642 -0.092501596 -0.4311124 0.73604494
598:-0.24775518 -0.5551026 -0.4066364 -0.32494536 0.44792053 0.14866313 0.6508563 0.13015631 -0.58893985 -0.0055250376
421:-0.39642808 -0.6235339 0.5658851 -0.21394679 -0.15621047 0.31702286 -0.3586229 -0.049793594 -0.57428116 0.65848607
702:-0.25894487 -0.01795991 -0.19183116 -0.45942205 0.021933777 0.17305668 0.4816933 -0.4787928 -0.7082547 -0.1339666
450:-0.18732275 -0.5095698 0.032316204 0.24084944 0.10370761 0.40060169 -0.61061364 0.15459073 -0.24538074 0.11055142
77:-0.4655427 -0.65659064 -0.17108831 -0.2965248 0.34376207 0.072784565 0.34504458 -0.44362313 -0.64006925 -0.026411662
415:-0.4314406 -0.77345234 0.17906645 0.02190466 -0.06375768 0.49665505 -0.5333495 0.31240422 -0.27299792 0.59371513
40:-0.8966476 -0.8454562 -0.3445016 0.31071782 0.12719756 0.0031562368 0.2615978 -0.093984 -0.36423078 -0.65738887
534:-0.55697477 -0.78032786 0.07902643 -0.48317555 -0.12419116 0.05300021 0.107739024 -0.13240483 0.13580115 -0.29618847
955:-0.40654296 -0.03730045 -0.09698048 -0.8611252 0.121503435 -0.20123498 0.4553075 -0.9637895 -0.3280461 0.13392307
985:-0.9121793 -1.1744385 -0.476764 0.6703438 0.38898936 0.22913405 0.5964162 -0.8598675 -1.6824619 -0.35691807
593:-0.5809717 0.44671983 0.014302577 0.07999542 -0.09240737 -0.20836197 0.22300242 0.16482715 0.04827045 0.0743875
674:0.19874495 0.30527937 0.10281859 -0.5394876 0.24583052 0.75076425 -0.29394794 0.12012964 -0.44018796 0.2719976
318:-0.5892318 0.44048533 0.13308217 0.155026 0.045536377 -0.09763981 0.12832138 0.11300931 0.099300794 0.13342485
378:-0.48332995 -0.7672624 0.16637471 0.2135726 0.18291017 0.65295833 -0.4953311 -0.1617711 -0.21361335 0.8277683
798:-0.025410848 -0.21755587 -0.592383 0.09042853 0.15193382 0.70637226 -0.79673153 0.10953818 -0.92243266 0.6258982
418:-0.506834 -0.6060945 0.047676846 -0.4693225 0.33061525 0.40475488 -0.32370874 0.16002831 -0.743711 0.30808967
373:-0.29950404 -0.2834848 -0.46415618 -0.244936 -0.14774747 0.5152818 0.18192162 -0.045075107 -0.21559007 -0.24914159
110:-0.45944318 0.562488 -0.009867792 -0.022996953 -0.3343664 -0.18380137 -0.048701238 0.2105413 -0.028279938 0.16305597
762:-0.06528355 -0.19145727 -0.092220396 -0.40290433 0.80035686 0.40804815 -0.8170806 0.2129298 0.15903656 0.33163628
469:-0.38154283 -0.6471074 -0.13854747 -0.21150286 -0.5406958 0.81941 0.022444777 0.058565114 -0.5393421 0.10856474
990:0.27709803 -0.45848462 -0.33227143 -0.26989663 0.5829519 0.85331786 -0.4243281 0.12095446 -0.4918674 0.44954324
783:-0.28284964 -0.5930813 0.3649805 -0.21688788 0.58730495 0.030541215 -0.28755802 0.14104773 0.43096986 0.6171328
504:0.3494404 0.11785965 0.21194153 -0.62306017 -0.14507544 0.34257105 -0.8113168 0.17088015 -0.55325305 0.70336074
475:-0.5924359 -0.46773726 0.1223245 -0.23835132 -0.23302656 0.38213095 0.17891634 0.23957926 0.27445468 -0.15236571
931:-0.24707823 -0.0014588689 -0.28105733 -0.8371941 0.29054037 -0.09204244 0.254946 -0.73510814 -0.29351965 0.19212386
295:-0.0636764 -0.10289936 -0.29794377 0.0693772 0.1923664 0.40279564 -0.27243245 -0.30787078 0.05486322 0.4939969
944:0.00836031 -0.12972945 -0.10401844 -0.91356295 0.032702368 -0.16005622 0.25530246 -0.5693438 -0.3769704 0.03495561
914:-0.2047965 -0.24031618 0.082780726 -0.83983463 0.29498658 -0.31597692 0.15722822 -0.53970534 0.20400105 0.2170355
716:-0.14527485 -0.25320983 -0.6874746 -0.07256061 0.11934357 0.05524891 0.52286166 -0.31251186 -0.12876092 0.26636815
320:-0.049652793 0.022667402 -0.65118796 -0.4369481 0.405306 0.3325229 0.36408532 -0.3542585 -0.22040759 -0.1306616
743:-0.14988229 -0.14462711 -0.33720034 -0.36155143 0.9406292 0.36751294 -0.55338335 0.3506827 -0.24905506 0.49806568
681:-0.7517584 -0.5778771 -0.63876075 -0.30832502 -0.09621675 0.27871582 0.11720738 -0.17541581 -0.18248077 -0.01392408
481:-0.42429027 -0.09080909 -0.037283078 -0.018203726 0.006558982 0.94392806 0.0009471297 0.09921375 -0.48312727 0.28383407
15:0.06702283 -0.29971388 0.08351005 -0.21068476 0.35614645 0.4983226 -0.6004325 0.2989757 -0.60274404 0.6216903
549:-0.8710373 -0.6173413 -0.53436816 -0.1138134 -0.19931845 0.19374959 0.5262224 -0.42297533 -0.2863734 -0.37750894
269:0.12697266 -0.98970526 -0.42173418 -0.27186933 -0.14893062 0.26162788 -0.24305716 -0.23453188 -0.24626154 0.12821984
920:0.013866937 -0.02204964 0.21350585 -0.7048695 0.08564647 -0.02962351 0.22790784 -0.45876005 0.13769422 0.2970666
11:0.030042123 -0.04446963 -0.056156643 -0.076930836 -0.59371454 0.22081375 -0.5680682 -0.483943 0.2369621 -0.09218513
104:0.017440243 0.0013668132 -0.1566287 -0.24697469 0.5128172 0.28774422 -0.59208345 0.31432104 0.3455687 0.043645896
892:-0.09675855 -1.0259322 -0.49543038 -0.1647004 0.043118525 -0.36053306 0.08968041 -0.100809075 0.0809316 -0.20974268
851:-0.28982994 -0.7282081 -0.8860178 -0.082700364 -0.1314838 -0.04326046 0.19775805 -0.67813826 -0.68746066 -0.31661475
556:-0.69752175 -0.21058045 -0.44546404 -0.42170572 -0.015821632 -0.17442022 0.37468454 -0.31298625 -0.37905478 -0.33599293
9:-0.04372131 -0.45481753 -0.34360525 -0.16581075 1.2043806 0.23815306 -0.97170377 0.3568738 -0.046373393 0.24756701
141:0.035834394 -0.11630315 -0.26503786 -0.41655686 -0.39662173 -0.23132922 -0.71644276 -0.11725858 0.014515254 -0.6875508
181:0.17177768 -0.09876556 0.4651686 0.029184276 0.20578296 0.7833396 -0.351074 0.15656543 -0.37448117 0.86731374
802:-0.13407217 -0.3629785 -0.43169335 -0.28213915 0.70507956 0.20962928 -0.77965593 0.3147894 0.44183788 0.21208024
132:-0.25671992 -0.8997726 0.21536101 -0.17808601 -0.16821927 0.76768863 -0.15573508 -0.15351045 -0.18184692 0.4137876
746:-0.2060618 -0.29536617 -0.27918836 -0.39419124 0.23853962 -0.18442667 0.78169566 -0.75351477 -0.87286377 0.11090097
751:-0.46668047 -0.07609631 -0.5006565 -0.2566709 0.096643865 -0.18389836 0.028809743 0.12269879 -0.19645913 -0.3079524
201:-0.05715412 -0.2874063 -0.39632776 -0.57975024 -0.23998584 0.23305084 -0.041284565 -0.003178673 -0.33389542 0.13582343
706:-0.30284214 -0.66904515 -0.6637124 -0.22115344 0.46665144 0.66988623 0.051737998 -0.22535494 -0.43431526 0.17079218
44:0.3788078 -0.22134447 0.017263884 -0.4959676 -0.2916024 0.49796396 -0.58559924 0.24097148 -0.36240768 0.17782497
236:0.22069149 -0.23888873 -0.14497603 -0.32578793 -0.47614908 0.4180172 -0.69037926 -0.1737768 0.5410978 0.21263671
959:-0.37180564 0.031857025 0.06826016 -0.70461845 0.24128081 0.14783876 0.4111365 -0.6157568 -0.5968089 0.1707906
117:-0.46053633 -0.6923648 -0.6906282 0.34428278 -0.056890685 0.33386433 0.3682558 -0.09973011 -0.7088112 -0.11634319
904:-0.11352161 0.3445813 -0.07995579 -0.6261922 0.23162635 0.23889351 0.45420775 -0.52189225 0.40787458 0.08166078
273:-0.12756379 -0.41701233 -0.18252583 -0.24308345 -0.107955545 0.57959557 -0.09395884 0.40106797 -0.17418596 0.18115364
908:-0.17174645 0.31006387 -0.19728306 -0.52891207 0.46134713 0.19017321 0.5151277 -0.6310749 0.36851898 0.07011689
567:-0.33095077 -0.45663154 -0.49594635 0.24631362 0.71001405 0.40914574 0.46667057 -0.55199516 -0.403744 0.0026315555
650:-0.10422012 -0.49608725 -0.9262792 0.21481141 0.55785686 0.46849516 -0.13102274 -0.06932498 -0.32320425 -0.33015195
497:-0.29807413 -0.5194925 0.06194182 -0.43228704 -0.2042903 0.11809859 0.0021663501 -0.013421757 0.36296004 -0.43458852
966:0.027380714 0.12429213 -0.06452586 -0.51719403 0.33448073 0.4368114 -0.27242362 -0.38000485 -0.09233347 0.12741956
492:-0.08197877 -0.49785113 -0.13473974 -0.09461317 -0.29272866 0.36180773 0.028028702 -0.6185797 -0.053823464 -0.24884461
346:-0.31606996 -0.73704344 -0.29848918 -0.31484017 -0.013787259 0.019973952 0.1673654 -0.5615017 -0.19559626 -0.23113681
670:-0.467979 -0.3529176 -0.97804636 -0.51472485 -0.22469167 0.05061288 0.44276324 -0.90483284 -0.43343422 -0.16399968
613:-0.410678 -0.8190847 -0.82873905 -0.15747952 0.20061274 0.24087393 -0.06710539 0.112715766 -0.18785304 -0.047503434
280:-0.25599572 -0.40863055 0.10886943 -0.19741483 -0.5219561 0.35216382 -0.17642285 0.10615981 0.1439872 -0.12300218
840:0.0908475 -0.9481262 -0.31543982 0.22024539 0.12768188 0.44679427 0.078061804 -0.037644237 -0.9229421 0.95026356
919:-0.16143093 0.20085497 0.16028129 -0.51160514 0.19844171 -0.08999751 0.12807935 -0.45580426 0.25420517 0.121754564
936:-0.05082268 -0.10443939 -0.29785776 -1.2118953 0.002434358 -0.2386309 0.49150148 -0.82708687 -0.74269044 0.19998139
787:-0.5927891 -0.06096885 -0.4395084 -0.4269765 0.28832358 -0.14653467 0.542514 -0.10075187 -0.071688876 0.0003899236
287:-0.15929799 -0.84337145 -0.47896272 -0.07089029 -0.28857473 0.6392866 -0.4618246 -0.13695392 -0.0070420704 0.23667745
668:-0.47631276 0.1313876 -0.73031926 -0.5750792 -0.009009658 0.3808183 0.6997708 -1.3814144 -0.47752294 -0.12765385
454:-0.16731282 0.17550646 -0.17290579 -0.044522826 -0.48411652 -0.3999004 -0.75784296 -0.017539134 0.07949557 0.26087
627:-0.4365969 -0.36119604 -0.8760519 -0.1742654 0.0864205 0.11176149 0.08600423 -0.096489325 -0.5558347 -0.22348267
466:0.39430735 -0.20688988 0.19187559 -0.29311034 0.091194145 0.68055964 -0.47931984 0.28741503 0.23493224 0.42066592
351:-0.19759767 -0.48753574 0.30767307 -0.07089111 -0.15285708 0.4990078 -0.44143236 0.09833391 -0.1379532 0.051443085
585:0.011533818 -0.28964803 0.5702428 -0.1653861 0.16821977 0.84722304 -0.5798507 -0.20058943 0.048684053 0.29076207
692:-0.017876308 -0.53743315 -0.50267434 0.2861135 -0.058394417 0.7277559 -0.6270185 -0.011307546 -0.8939131 0.4512402
540:-0.049446415 -0.73921245 0.54447037 -0.18773949 0.059459265 0.70668316 -0.25660715 0.4338568 0.00060410594 -0.0424587
407:-0.15695706 0.04360467 -0.79796785 0.09405184 -0.035646763 0.26786688 0.015890442 0.1388253 -0.7482279 0.7532032
948:-0.0013077168 0.047092307 -0.19330597 -1.1133386 -0.47963712 0.30695406 0.27182728 -0.3737133 -0.5851836 0.29968306
866:-0.43883675 -0.16019863 -0.47755903 -0.20040189 0.13763455 0.29823905 0.16700557 0.05761724 -0.3325933 -0.1806256
262:-0.5112407 -0.84387136 0.6164221 -0.35088077 -0.20155744 0.14827795 0.2701327 -0.3185996 0.029965544 0.46611005
298:-0.46067703 -0.042554703 -0.28768396 -0.14687769 0.11438433 0.05549733 0.05664983 -0.16678661 0.19985421 -0.29950914
186:0.39440018 -0.30132183 0.3238108 -0.62278885 -0.540864 0.36316606 -0.78101397 0.021475954 0.22951421 0.012935069
769:-0.5024962 -0.20703271 -0.60927767 -0.4544163 0.380809 0.10514446 0.83453244 -0.3761358 -0.7729866 -0.17392153
227:0.214016 -0.23983261 0.20315105 -0.15908058 -0.48221567 0.48981065 -0.7550762 0.17799796 -0.19836035 0.086365335
250:-0.016295835 -0.4934901 -0.10013029 -0.41828993 -0.050313696 1.0794673 -0.68917215 0.08963127 -0.6430086 0.5128891
392:-0.41720954 -0.5714438 -0.91470456 -0.45317742 0.1773608 0.057438467 -0.13836646 0.26535657 -0.16899659 -0.40135854
588:-0.59519345 0.23660167 0.78746974 -0.017982667 0.1368498 -0.16624722 -0.3328333 -0.034279052 -0.12799104 -0.2007599
22:0.1352827 -0.15182152 0.07062161 -0.30898368 -0.019129267 0.5506255 -0.38637376 0.13786167 0.1830855 -0.012114015
329:-0.4752743 0.2986287 0.47092882 -0.0045055426 -0.03330485 -0.4523653 -0.55431515 0.16283359 -0.19017692 0.3783767
988:-0.23967169 -0.41174427 -0.109227695 -0.75743383 -0.05220467 0.16636243 -0.38944116 -0.26161468 -0.32488933 0.0012894322
55:-0.06847959 -0.8476886 -0.9055051 -0.76597744 0.012926514 0.06292215 -0.22067882 0.062359676 -1.1103686 -0.10604156
512:0.2603462 -0.066463165 -0.340629 0.042728156 0.2690207 0.6729111 -0.598719 0.28983673 -0.66194403 0.46563107
602:-0.870815 -0.7192824 -0.4356254 0.379816 0.30855548 -0.046798885 0.537261 -0.48695254 -0.35508627 -0.6926883
393:0.08024986 -0.07363725 0.2658038 -0.11093981 0.41764048 0.3082623 -0.44484797 -0.035845056 -0.626442 0.5272521
163:0.2583861 0.015407321 -0.029079052 -0.119329356 -0.063918844 0.54713345 -0.27297536 0.30133858 0.13691032 0.20624073
26:-0.54847366 -0.38791904 -0.657379 -0.22581746 0.6041182 0.1557875 -0.3327901 0.04720893 -0.56476706 0.024007196
224:-0.16762725 -0.63430804 0.24240409 -0.29421848 -0.3772053 0.06705887 -0.21999879 0.009123396 0.39774302 0.0009689802
303:-0.08625238 -0.35205355 0.118898734 -0.36059347 -0.0032816099 0.40040228 -0.42090577 0.23102887 -0.12230057 0.58405775
884:-0.5428973 -0.9975587 -0.9385153 0.34176153 0.47901627 0.3080193 0.23218682 -0.10488026 -1.1433914 0.603162
962:-0.13367929 -0.46931416 -0.31462058 -0.63425165 0.34027722 -0.020173963 0.5224971 -0.84171647 -0.5561497 0.41381422
50:-0.43944666 0.50669765 -0.13788447 0.16080391 0.067613855 0.028413476 0.030007022 -0.20774588 0.28246596 -0.15676019
460:-0.34364244 -0.42921904 0.37045327 0.10742919 0.25455025 0.387079 -0.21421579 0.11054342 -1.0718671 0.11132859
123:-0.6761144 -0.3076568 -0.61897445 -0.18875869 -0.034783263 0.40567192 0.2840461 -0.30778757 -0.16582018 -0.102524556
